timestamp,channel_id,title,subscribers,views,videos
2025-08-03T09:46:58.402969,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211025,32
2025-08-03T09:46:59.117697,UCEpRGBCk8YqfhuHPkoVdlEQ,M-ageCrisis,7,705,2
2025-08-03T09:46:59.665282,UCINGBq8f_w9z0lIDX7lxgYw,UNBOXONET,1500,1192961,47
2025-08-03T10:10:15.928625,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211025,32
2025-08-03T11:08:32.429526,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211025,32
2025-08-03T12:18:16.090862,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211025,32
2025-08-03T13:26:10.836744,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211025,32
2025-08-03T14:08:31.687990,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211025,32
2025-08-03T15:09:30.595332,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,32
2025-08-03T16:11:24.986324,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T17:09:37.520932,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T18:13:53.798837,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T19:08:43.427938,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T20:11:00.764336,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T21:09:25.307895,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T22:09:50.091137,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-03T23:10:02.619508,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-04T00:58:10.738111,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,211208,33
2025-08-04T03:10:05.202433,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,87,212826,33
2025-08-04T04:48:21.627826,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,33
2025-08-04T05:29:27.965198,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T06:22:10.339339,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T07:20:25.396293,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T08:16:17.398118,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,212826,33
2025-08-04T09:20:57.789912,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,33
2025-08-04T10:14:06.722998,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,34
2025-08-04T11:10:50.609127,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,34
2025-08-04T12:21:03.905267,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,88,212826,34
2025-08-04T13:35:01.627678,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T14:15:45.952392,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T15:11:49.891342,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T16:14:39.539281,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T17:16:13.791555,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T18:15:31.647605,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,34
2025-08-04T19:12:41.681464,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,89,213404,36
2025-08-04T20:12:22.737286,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-04T22:10:35.714407,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-04T23:10:27.293242,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-05T00:54:55.291513,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,90,213404,36
2025-08-05T02:58:56.798320,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,91,215206,36
2025-08-05T04:07:10.359785,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,93,215206,36
2025-08-05T05:21:02.991683,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,95,215206,36
2025-08-05T06:18:21.006270,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,98,215206,36
2025-08-05T07:17:44.619665,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,101,215206,36
2025-08-05T08:15:33.511743,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,100,215206,36
2025-08-05T09:17:42.691441,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,101,215206,37
2025-08-05T10:12:21.869185,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,102,215206,37
2025-08-05T11:10:27.391455,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,103,215206,37
2025-08-05T12:21:31.552445,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,104,215206,38
2025-08-05T13:34:38.606330,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,38
2025-08-05T14:15:57.639752,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,38
2025-08-05T15:13:34.621268,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,39
2025-08-05T16:11:17.479879,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,107,244239,39
2025-08-05T17:10:33.993076,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T18:16:19.847080,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T19:14:07.623271,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T20:11:48.224825,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,110,244239,39
2025-08-05T21:09:50.594944,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T22:10:58.529282,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-05T23:10:23.962964,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-06T00:53:56.351673,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,244239,39
2025-08-06T02:57:02.994656,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T04:02:27.490203,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T05:22:24.920408,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T06:18:11.386011,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T07:17:07.204828,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,39
2025-08-06T08:15:24.043235,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,39
2025-08-06T09:17:50.073317,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,40
2025-08-06T10:12:33.103984,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,283503,40
2025-08-06T11:10:06.152001,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,40
2025-08-06T12:21:31.608711,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,41
2025-08-06T13:35:27.012117,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,41
2025-08-06T14:14:47.257674,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,111,283503,41
2025-08-06T15:12:44.903934,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T16:14:03.314687,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T17:14:24.439192,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T18:15:25.795636,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T19:12:06.302661,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T20:11:52.147153,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,112,307590,42
2025-08-06T21:09:46.901304,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T22:10:54.561933,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-06T23:10:25.773878,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-07T00:54:39.989627,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-07T02:57:18.828999,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,307590,42
2025-08-07T04:02:36.719466,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T05:21:02.280210,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T06:17:31.124755,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T07:17:06.490436,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,113,312699,42
2025-08-07T08:15:18.991122,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,115,312699,42
2025-08-07T09:16:49.003948,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,117,312699,43
2025-08-07T10:11:44.604802,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,117,312699,43
2025-08-07T11:10:25.423996,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,312699,43
2025-08-07T12:21:08.692277,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,312699,44
2025-08-07T13:33:43.528564,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,315169,44
2025-08-07T14:14:58.453429,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,118,315169,44
2025-08-07T15:12:32.683240,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,119,315169,45
2025-08-07T16:13:38.982778,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,315169,45
2025-08-07T17:13:19.526371,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,315169,45
2025-08-07T18:15:44.381331,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,315169,45
2025-08-07T19:12:50.749169,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,315169,45
2025-08-07T20:11:42.817465,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,318072,45
2025-08-07T21:08:34.492636,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-07T22:10:34.852723,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-07T23:10:45.031390,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,120,315169,45
2025-08-08T00:54:15.593757,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T02:56:48.769452,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T04:01:36.808820,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T05:20:37.057885,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,318072,45
2025-08-08T06:17:36.184671,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,45
2025-08-08T07:17:21.029628,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,45
2025-08-08T08:15:03.957360,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,45
2025-08-08T09:16:44.338737,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,46
2025-08-08T10:11:35.686246,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,46
2025-08-08T11:09:40.688686,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,121,324869,46
2025-08-08T12:20:34.746661,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,123,324869,47
2025-08-08T13:31:59.992858,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,123,324869,47
2025-08-08T14:13:31.813592,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,324869,47
2025-08-08T15:11:13.269257,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,122,328060,48
2025-08-08T16:11:21.405387,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,123,328060,48
2025-08-08T17:08:29.479336,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,125,328060,48
2025-08-08T18:12:59.170947,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,128,328060,48
2025-08-08T19:08:52.495435,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,130,328060,48
2025-08-08T20:11:26.225673,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,328060,48
2025-08-08T21:09:05.370513,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,328060,48
2025-08-08T22:09:40.783357,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,131,328060,48
2025-08-08T23:09:53.965183,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,131,328060,48
2025-08-09T00:48:38.806692,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,132,328060,48
2025-08-09T02:42:17.763497,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,132,335834,48
2025-08-09T03:44:24.833875,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,132,335834,48
2025-08-09T04:20:00.328584,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,48
2025-08-09T05:10:55.576290,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,48
2025-08-09T06:14:04.068266,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,49
2025-08-09T07:09:40.222138,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,133,335834,49
2025-08-09T08:12:31.282166,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,49
2025-08-09T09:09:53.738404,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,50
2025-08-09T10:09:37.042525,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,50
2025-08-09T11:08:09.620298,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,134,335834,50
2025-08-09T12:17:34.514158,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,335834,50
2025-08-09T13:22:23.242587,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,335834,50
2025-08-09T14:08:54.489959,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,135,341189,50
2025-08-09T15:09:05.284237,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,51
2025-08-09T16:11:13.297975,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,52
2025-08-09T17:08:12.523784,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,52
2025-08-09T18:13:29.162428,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,52
2025-08-09T19:07:16.196045,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,52
2025-08-09T20:10:18.471489,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,136,341189,52
2025-08-09T21:08:40.681423,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,137,341189,52
2025-08-09T22:09:18.697649,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,137,341189,52
2025-08-09T23:09:45.315362,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,137,341189,52
2025-08-10T00:57:20.963170,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,138,354318,52
2025-08-10T03:01:27.361902,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,139,354318,52
2025-08-10T04:31:38.094604,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,141,354318,52
2025-08-10T05:15:31.579024,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,141,354318,52
2025-08-10T06:14:20.763200,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,141,354318,52
2025-08-10T07:09:20.896460,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,141,354318,52
2025-08-10T08:12:44.367536,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,141,354318,52
2025-08-10T09:10:06.437469,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,142,354318,54
2025-08-10T10:10:03.364553,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,143,354318,54
2025-08-10T11:08:00.184048,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,354318,54
2025-08-10T12:18:05.496548,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,354318,54
2025-08-10T13:22:41.946908,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,354318,54
2025-08-10T14:08:52.732389,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,354318,54
2025-08-10T15:09:06.194757,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,363563,55
2025-08-10T16:11:20.350338,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T17:07:58.978046,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T18:12:50.308201,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T19:07:36.918527,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T20:10:38.664521,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T21:08:40.647665,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T22:09:11.899128,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-10T23:09:14.049824,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-11T00:55:12.754929,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,363563,55
2025-08-11T02:56:30.992535,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,376591,55
2025-08-11T04:01:20.769006,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,376591,55
2025-08-11T05:19:50.696875,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,376591,54
2025-08-11T06:17:26.433460,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,376591,56
2025-08-11T07:17:02.033597,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,56
2025-08-11T08:16:08.547626,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,56
2025-08-11T09:16:10.981336,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,57
2025-08-11T10:12:04.133553,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,57
2025-08-11T11:10:08.073645,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,57
2025-08-11T12:20:26.006417,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,57
2025-08-11T13:30:57.694314,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376591,57
2025-08-11T14:13:02.046144,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376809,57
2025-08-11T15:11:41.591859,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,144,376809,58
2025-08-11T16:12:45.516602,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,146,376809,58
2025-08-11T17:12:27.995924,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,145,376809,58
2025-08-11T18:15:01.458684,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,149,376881,58
2025-08-11T19:11:00.724676,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,155,376881,58
2025-08-11T20:11:16.075645,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,159,376881,58
2025-08-11T21:09:42.146458,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,160,376881,58
2025-08-11T22:09:45.500508,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,160,376881,58
2025-08-11T23:09:36.111606,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,160,376881,58
2025-08-12T00:49:03.661863,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,159,376881,58
2025-08-12T02:40:54.367804,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,156,396808,58
2025-08-12T03:42:50.978542,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,155,396808,58
2025-08-12T04:18:31.778691,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,155,396808,58
2025-08-12T05:11:04.713441,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,154,418700,58
2025-08-12T06:15:56.482641,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,153,418700,58
2025-08-12T07:12:08.220051,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,153,418700,58
2025-08-12T08:14:29.879801,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,153,418700,58
2025-08-12T09:12:37.539286,UCFK_jaEfISshVq0OL0pfmxA,Шум Мотора,153,418700,58
